product_id,avg_score,interaction_count,normalized_count,popularity_score
3701062,4.5,4,0.0035714285714285718,3.155357142857143
3701069,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3701078,5.0,2,0.0011904761904761906,3.5017857142857145
3701088,4.714285714285714,7,0.007142857142857144,3.3107142857142855
3701097,3.0,4,0.0035714285714285718,2.1053571428571427
3701118,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701134,4.357142857142857,28,0.03214285714285715,3.098214285714285
3701135,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701141,5.0,1,0.0,3.5
3701152,3.0,1,0.0,2.0999999999999996
3701153,5.0,1,0.0,3.5
3701154,5.0,2,0.0011904761904761906,3.5017857142857145
3701162,4.0,22,0.025000000000000005,2.8375
3701164,5.0,2,0.0011904761904761906,3.5017857142857145
3701178,4.5,4,0.0035714285714285718,3.155357142857143
3701180,4.0,4,0.0035714285714285718,2.805357142857143
3701181,3.0,1,0.0,2.0999999999999996
3701187,3.0,1,0.0,2.0999999999999996
3701190,5.0,2,0.0011904761904761906,3.5017857142857145
3701202,3.0,2,0.0011904761904761906,2.101785714285714
3701218,3.0,1,0.0,2.0999999999999996
3701225,3.0,1,0.0,2.0999999999999996
3701244,5.0,2,0.0011904761904761906,3.5017857142857145
3701268,4.5,8,0.008333333333333335,3.1625
3701282,5.0,2,0.0011904761904761906,3.5017857142857145
3701311,4.0,4,0.0035714285714285718,2.805357142857143
3701321,5.0,1,0.0,3.5
3701323,3.8,5,0.004761904761904762,2.667142857142857
3701333,3.0,1,0.0,2.0999999999999996
3701338,3.0,2,0.0011904761904761906,2.101785714285714
3701348,4.6,5,0.004761904761904762,3.227142857142857
3701357,3.0,1,0.0,2.0999999999999996
3701370,5.0,1,0.0,3.5
3701378,5.0,2,0.0011904761904761906,3.5017857142857145
3701388,5.0,1,0.0,3.5
3701391,4.0,4,0.0035714285714285718,2.805357142857143
3701396,5.0,2,0.0011904761904761906,3.5017857142857145
3701397,4.0,2,0.0011904761904761906,2.8017857142857143
3701399,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3701400,3.0,2,0.0011904761904761906,2.101785714285714
3701428,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701429,3.0,1,0.0,2.0999999999999996
3701439,5.0,2,0.0011904761904761906,3.5017857142857145
3701442,4.0,2,0.0011904761904761906,2.8017857142857143
3701446,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701453,5.0,1,0.0,3.5
3701479,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701487,4.0,2,0.0011904761904761906,2.8017857142857143
3701488,5.0,1,0.0,3.5
3701492,3.0,1,0.0,2.0999999999999996
3701534,3.0,1,0.0,2.0999999999999996
3701568,3.0,1,0.0,2.0999999999999996
3701580,4.0,2,0.0011904761904761906,2.8017857142857143
3701584,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3701596,4.75,8,0.008333333333333335,3.3375
3800194,5.0,1,0.0,3.5
3800262,4.0,2,0.0011904761904761906,2.8017857142857143
3800310,3.0,3,0.002380952380952381,2.103571428571428
3800418,3.0,3,0.002380952380952381,2.103571428571428
3800422,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3800447,5.0,2,0.0011904761904761906,3.5017857142857145
3800490,4.5,4,0.0035714285714285718,3.155357142857143
3800632,5.0,2,0.0011904761904761906,3.5017857142857145
3800741,3.0,1,0.0,2.0999999999999996
3800751,3.0,1,0.0,2.0999999999999996
3800762,3.0,1,0.0,2.0999999999999996
3800798,4.0,2,0.0011904761904761906,2.8017857142857143
3800805,5.0,1,0.0,3.5
3800808,4.333333333333333,6,0.005952380952380953,3.0422619047619044
3800816,3.0,1,0.0,2.0999999999999996
3800838,5.0,2,0.0011904761904761906,3.5017857142857145
3800860,3.0,2,0.0011904761904761906,2.101785714285714
3800894,3.0,3,0.002380952380952381,2.103571428571428
3800945,5.0,1,0.0,3.5
3800966,4.714285714285714,14,0.01547619047619048,3.3232142857142857
3800971,5.0,1,0.0,3.5
3800979,3.888888888888889,9,0.009523809523809525,2.736507936507936
3800980,3.0,1,0.0,2.0999999999999996
3800985,4.0,8,0.008333333333333335,2.8125
3801009,5.0,1,0.0,3.5
3801035,3.0,1,0.0,2.0999999999999996
3801058,5.0,1,0.0,3.5
3801061,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3801063,5.0,3,0.002380952380952381,3.5035714285714286
3801081,3.5714285714285716,7,0.007142857142857144,2.5107142857142857
3801086,3.5,4,0.0035714285714285718,2.455357142857143
3801099,4.0,2,0.0011904761904761906,2.8017857142857143
3801105,3.0,1,0.0,2.0999999999999996
3801112,5.0,2,0.0011904761904761906,3.5017857142857145
3801134,4.0,24,0.027380952380952384,2.8410714285714285
3801135,4.75,8,0.008333333333333335,3.3375
3801156,5.0,1,0.0,3.5
3801160,5.0,1,0.0,3.5
3801162,4.0,2,0.0011904761904761906,2.8017857142857143
3801204,5.0,2,0.0011904761904761906,3.5017857142857145
3801211,4.25,8,0.008333333333333335,2.9875
3801234,3.0,3,0.002380952380952381,2.103571428571428
3801235,3.0,1,0.0,2.0999999999999996
3801237,3.3333333333333335,6,0.005952380952380953,2.342261904761905
3801238,4.5,4,0.0035714285714285718,3.155357142857143
3801241,5.0,1,0.0,3.5
3801272,4.2,15,0.01666666666666667,2.965
3801293,5.0,1,0.0,3.5
3801297,4.0,2,0.0011904761904761906,2.8017857142857143
3801298,5.0,1,0.0,3.5
3801304,3.0,2,0.0011904761904761906,2.101785714285714
3801360,3.0,1,0.0,2.0999999999999996
3801369,5.0,1,0.0,3.5
3801375,5.0,1,0.0,3.5
3801402,5.0,2,0.0011904761904761906,3.5017857142857145
3801416,5.0,2,0.0011904761904761906,3.5017857142857145
3900002,3.6666666666666665,6,0.005952380952380953,2.575595238095238
3900003,4.125,16,0.01785714285714286,2.914285714285714
3900217,3.0,1,0.0,2.0999999999999996
3900339,3.0,3,0.002380952380952381,2.103571428571428
3900459,3.0,1,0.0,2.0999999999999996
3900486,3.5,4,0.0035714285714285718,2.455357142857143
3900487,3.0,2,0.0011904761904761906,2.101785714285714
3900493,3.0,1,0.0,2.0999999999999996
3900535,5.0,2,0.0011904761904761906,3.5017857142857145
3900552,3.0,1,0.0,2.0999999999999996
3900590,4.0,2,0.0011904761904761906,2.8017857142857143
3900639,3.0,1,0.0,2.0999999999999996
3900647,3.0,1,0.0,2.0999999999999996
3900648,3.0,1,0.0,2.0999999999999996
3900652,4.0,2,0.0011904761904761906,2.8017857142857143
3900654,4.2,10,0.010714285714285714,2.9560714285714287
3900655,3.0,1,0.0,2.0999999999999996
3900658,3.0,2,0.0011904761904761906,2.101785714285714
3900659,3.0,1,0.0,2.0999999999999996
3900663,3.909090909090909,11,0.011904761904761908,2.754220779220779
3900685,3.0,1,0.0,2.0999999999999996
3900688,3.0,1,0.0,2.0999999999999996
3900694,3.0,1,0.0,2.0999999999999996
3900703,3.8,5,0.004761904761904762,2.667142857142857
3900713,5.0,1,0.0,3.5
3900745,5.0,1,0.0,3.5
3900748,3.0,1,0.0,2.0999999999999996
3900749,4.0,2,0.0011904761904761906,2.8017857142857143
3900754,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3900755,4.2,5,0.004761904761904762,2.947142857142857
3900762,3.0,1,0.0,2.0999999999999996
3900767,3.0,1,0.0,2.0999999999999996
3900774,3.4,5,0.004761904761904762,2.387142857142857
3900775,4.0,2,0.0011904761904761906,2.8017857142857143
3900776,4.714285714285714,7,0.007142857142857144,3.3107142857142855
3900811,3.0,1,0.0,2.0999999999999996
3900815,3.3636363636363638,11,0.011904761904761908,2.3724025974025973
3900817,3.0,1,0.0,2.0999999999999996
3900821,5.0,1,0.0,3.5
3900835,3.0,1,0.0,2.0999999999999996
